,country_pre,behavior,level,survey_response_information_version,value,group
Romania,Romania,0,0,0,0,Country Belief
Romania,Romania,0,0,0,0,Country Belief
Romania,Romania,0,0,0,0,Country Belief
Romania,Romania,0,0,0,0,Country Belief
Romania,Romania,0,0,0,0,Country Belief
Romania,Romania,0,0,0,0,Country Belief
Romania,Romania,0,0,0,0,Country Belief
Romania,Romania,0,0,0,0,Country Belief
Romania,Romania,0,0,0,0,Country Belief
Romania,Romania,0,0,0,0,Country Belief
Romania,Romania,0,0,0,0,Country Belief
Romania,Romania,0,0,0,0,Country Belief
Romania,Romania,0,0,0,0,Country Belief
Romania,Romania,0,0,0,0,Country Belief
Romania,Romania,0,0,0,0,Country Belief
Romania,Romania,0,0,0,0,Country Belief
Romania,Romania,0,0,0,0,Country Belief
Romania,Romania,0,0,0,0,Country Belief
Romania,Romania,0,0,0,0,Country Belief
Romania,Romania,0,0,0,0,Country Belief
Romania,Romania,0,0,0,0,Country Belief
Romania,Romania,0,0,0,0,Country Belief
Romania,Romania,0,0,0,0,Country Belief
Romania,Romania,0,0,0,0,Country Belief
Romania,Romania,0,0,0,0,Country Belief
Romania,Romania,0,0,0,0,Country Belief
Romania,Romania,0,0,0,0,Country Belief
Romania,Romania,0,0,0,0,Country Belief
Romania,Romania,0,0,0,0,Country Belief
Romania,Romania,0,0,0,0,Country Belief
Romania,Romania,0,0,0,0,Country Belief
Romania,Romania,0,0,0,0,Country Belief
Romania,Romania,0,0,0,0,Country Belief
Romania,Romania,0,0,0,0,Country Belief
Romania,Romania,0,0,0,0,Country Belief
Romania,Romania,0,0,0,0,Country Belief
Romania,Romania,0,0,0,0,Country Belief
Romania,Romania,0,0,0,0,Country Belief
Romania,Romania,0,0,0,0,Country Belief
Romania,Romania,0,0,0,0,Country Belief
Romania,Romania,0,0,0,0,Country Belief
Romania,Romania,0,0,0,0,Country Belief
Romania,Romania,0,0,0,0,Country Belief
Romania,Romania,0,0,0,0,Country Belief
Romania,Romania,0,0,0,0,Country Belief
Romania,Romania,0,0,0,0,Country Belief
Romania,Romania,0,0,0,0,Country Belief
Romania,Romania,0,0,0,0,Country Belief
Romania,Romania,0,0,0,0,Country Belief
Romania,Romania,0,0,0,0,Country Belief
Romania,Romania,0,0,0,0,Country Belief
Romania,Romania,0,0,0,0,Country Belief
Romania,Romania,0,0,0,0,Country Belief
Romania,Romania,0,0,0,0,Country Belief
Romania,Romania,0,0,0,0,Country Belief
Romania,Romania,0,0,0,0,Country Belief
Romania,Romania,0,0,0,0,Country Belief
Romania,Romania,0,0,0,0,Country Belief
Romania,Romania,0,0,0,0,Country Belief
Romania,Romania,0,0,0,0,Country Belief
Romania,Romania,0,0,0,0,Country Belief
Romania,Romania,0,0,0,0,Country Belief
Romania,Romania,0,0,0,0,Country Belief
Romania,Romania,0,0,0,0,Country Belief
Romania,Romania,0,0,0,0,Country Belief
Romania,Romania,0,0,0,0,Country Belief
Romania,Romania,0,0,0,0,Country Belief
Romania,Romania,0,0,0,0,Country Belief
Romania,Romania,0,0,0,0,Country Belief
Romania,Romania,0,0,0,0,Country Belief
Romania,Romania,0,0,0,0,Country Belief
Romania,Romania,0,0,0,0,Country Belief
Romania,Romania,0,0,0,0,Country Belief
Romania,Romania,0,0,0,0,Country Belief
Romania,Romania,0,0,0,0,Country Belief
Romania,Romania,0,0,0,0,Country Belief
Romania,Romania,0,0,0,0,Country Belief
Romania,Romania,0,0,0,0,Country Belief
Romania,Romania,0,0,0,0,Country Belief
Romania,Romania,0,0,0,0,Country Belief
Romania,Romania,0,0,0,0,Country Belief
Romania,Romania,0,0,0,0,Country Belief
Romania,Romania,0,0,0,0,Country Belief
Romania,Romania,0,0,0,0,Country Belief
Romania,Romania,0,0,0,0,Country Belief
Romania,Romania,0,0,0,0,Country Belief
Romania,Romania,0,0,0,0,Country Belief
Romania,Romania,0,0,0,0,Country Belief
Romania,Romania,0,0,0,0,Country Belief
Romania,Romania,0,0,0,0,Country Belief
Romania,Romania,0,0,0,0,Country Belief
Romania,Romania,0,0,0,0,Country Belief
Romania,Romania,0,0,0,0,Country Belief
Romania,Romania,0,0,0,0,Country Belief
Romania,Romania,0,0,0,0,Country Belief
Romania,Romania,0,0,0,0,Country Belief
Romania,Romania,0,0,0,0,Country Belief
Romania,Romania,0,0,0,0,Country Belief
Romania,Romania,0,0,0,0,Country Belief
Romania,Romania,0,0,0,0,Country Belief
Romania,Romania,0,0,0,0,Country Belief
Romania,Romania,0,0,0,0,Country Belief
Romania,Romania,0,0,0,0,Country Belief
Romania,Romania,0,0,0,0,Country Belief
Romania,Romania,0,0,0,0,Country Belief
Romania,Romania,0,0,0,0,Country Belief
Romania,Romania,0,0,0,0,Country Belief
Romania,Romania,0,0,0,0,Country Belief
Romania,Romania,0,0,0,0,Country Belief
Romania,Romania,0,0,0,0,Country Belief
Romania,Romania,0,0,0,0,Country Belief
Romania,Romania,0,0,0,0,Country Belief
Romania,Romania,0,0,0,0,Country Belief
Romania,Romania,0,0,0,0,Country Belief
Romania,Romania,0,0,0,0,Country Belief
Philippines,Philippines,vaccine,high,1,78,Broad
Philippines,Philippines,vaccine,high,2,76,Broad
Philippines,Philippines,vaccine,high,3,76,Broad
Philippines,Philippines,vaccine,high,4,77,Broad
Philippines,Philippines,vaccine,high,5,77,Broad
Philippines,Philippines,vaccine,high,6,77,Broad
Philippines,Philippines,vaccine,high,7,76,Broad
Philippines,Philippines,vaccine,high,8,76,Broad
Philippines,Philippines,vaccine,high,9,76,Broad
Philippines,Philippines,vaccine,high,10,76,Broad
Philippines,Philippines,vaccine,high,11,77,Broad
Philippines,Philippines,vaccine,low,1,49,Narrow
Philippines,Philippines,vaccine,low,2,47,Narrow
Philippines,Philippines,vaccine,low,3,47,Narrow
Philippines,Philippines,vaccine,low,4,48,Narrow
Philippines,Philippines,vaccine,low,5,48,Narrow
Philippines,Philippines,vaccine,low,6,47,Narrow
Philippines,Philippines,vaccine,low,7,46,Narrow
Philippines,Philippines,vaccine,low,8,44,Narrow
Philippines,Philippines,vaccine,low,9,43,Narrow
Philippines,Philippines,vaccine,low,10,43,Narrow
Philippines,Philippines,vaccine,low,11,47,Narrow
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Philippines,Philippines,0,0,0,0,Country Belief
Egypt,Egypt,vaccine,high,1,83,Broad
Egypt,Egypt,vaccine,high,2,83,Broad
Egypt,Egypt,vaccine,high,3,83,Broad
Egypt,Egypt,vaccine,high,4,84,Broad
Egypt,Egypt,vaccine,high,5,81,Broad
Egypt,Egypt,vaccine,high,6,75,Broad
Egypt,Egypt,vaccine,high,7,74,Broad
Egypt,Egypt,vaccine,high,8,74,Broad
Egypt,Egypt,vaccine,high,9,71,Broad
Egypt,Egypt,vaccine,high,10,71,Broad
Egypt,Egypt,vaccine,high,11,71,Broad
Egypt,Egypt,vaccine,low,1,62,Narrow
Egypt,Egypt,vaccine,low,2,61,Narrow
Egypt,Egypt,vaccine,low,3,61,Narrow
Egypt,Egypt,vaccine,low,4,63,Narrow
Egypt,Egypt,vaccine,low,5,59,Narrow
Egypt,Egypt,vaccine,low,6,50,Narrow
Egypt,Egypt,vaccine,low,7,46,Narrow
Egypt,Egypt,vaccine,low,8,46,Narrow
Egypt,Egypt,vaccine,low,9,45,Narrow
Egypt,Egypt,vaccine,low,10,45,Narrow
Egypt,Egypt,vaccine,low,11,45,Narrow
Egypt,Egypt,0,0,0,0,Country Belief
Egypt,Egypt,0,0,0,0,Country Belief
Egypt,Egypt,0,0,0,0,Country Belief
Egypt,Egypt,0,0,0,0,Country Belief
Egypt,Egypt,0,0,0,0,Country Belief
Egypt,Egypt,0,0,0,0,Country Belief
Egypt,Egypt,0,0,0,0,Country Belief
Egypt,Egypt,0,0,0,0,Country Belief
Egypt,Egypt,0,0,0,0,Country Belief
Egypt,Egypt,0,0,0,0,Country Belief
Egypt,Egypt,0,0,0,0,Country Belief
Egypt,Egypt,0,0,0,0,Country Belief
Egypt,Egypt,0,0,0,0,Country Belief
Egypt,Egypt,0,0,0,0,Country Belief
Egypt,Egypt,0,0,0,0,Country Belief
Egypt,Egypt,0,0,0,0,Country Belief
Egypt,Egypt,0,0,0,0,Country Belief
Egypt,Egypt,0,0,0,0,Country Belief
Egypt,Egypt,0,0,0,0,Country Belief
Egypt,Egypt,0,0,0,0,Country Belief
Egypt,Egypt,0,0,0,0,Country Belief
Egypt,Egypt,0,0,0,0,Country Belief
Egypt,Egypt,0,0,0,0,Country Belief
Egypt,Egypt,0,0,0,0,Country Belief
Egypt,Egypt,0,0,0,0,Country Belief
Egypt,Egypt,0,0,0,0,Country Belief
Egypt,Egypt,0,0,0,0,Country Belief
Egypt,Egypt,0,0,0,0,Country Belief
Egypt,Egypt,0,0,0,0,Country Belief
Egypt,Egypt,0,0,0,0,Country Belief
Egypt,Egypt,0,0,0,0,Country Belief
Egypt,Egypt,0,0,0,0,Country Belief
Egypt,Egypt,0,0,0,0,Country Belief
Egypt,Egypt,0,0,0,0,Country Belief
Egypt,Egypt,0,0,0,0,Country Belief
Egypt,Egypt,0,0,0,0,Country Belief
Egypt,Egypt,0,0,0,0,Country Belief
Egypt,Egypt,0,0,0,0,Country Belief
Egypt,Egypt,0,0,0,0,Country Belief
Egypt,Egypt,0,0,0,0,Country Belief
Egypt,Egypt,0,0,0,0,Country Belief
Egypt,Egypt,0,0,0,0,Country Belief
Egypt,Egypt,0,0,0,0,Country Belief
Egypt,Egypt,0,0,0,0,Country Belief
Egypt,Egypt,0,0,0,0,Country Belief
Egypt,Egypt,0,0,0,0,Country Belief
Egypt,Egypt,0,0,0,0,Country Belief
Egypt,Egypt,0,0,0,0,Country Belief
Egypt,Egypt,0,0,0,0,Country Belief
Egypt,Egypt,0,0,0,0,Country Belief
Egypt,Egypt,0,0,0,0,Country Belief
